ID;CHOICE;LUGGAGE;AGE;GA;TRAIN_TT;TRAIN_CO;SM_TT;SM_CO;SM_SEATS;CAR_TT;CAR_CO
998;1;1;4;0;105;40;66;45;0;130;65
998;3;1;4;0;105;48;62;52;0;100;52
998;2;1;4;0;105;40;59;46;0;100;84
998;1;1;4;0;117;48;66;58;0;100;84
999;2;1;4;0;206;46;128;50;0;120;52
999;1;1;4;0;206;46;124;57;0;156;84
999;1;1;4;0;206;41;121;53;0;156;65
999;1;1;4;0;161;41;121;53;0;96;84
999;2;1;4;0;176;46;121;52;0;156;52
999;3;1;4;0;176;41;124;46;0;96;65
999;3;1;4;0;176;55;121;56;0;96;52
999;2;1;4;0;206;55;124;58;0;96;84
999;1;1;4;0;176;46;124;57;0;120;65
1000;2;1;4;0;200;74;71;82;0;273;145
1000;2;1;4;0;182;74;63;78;0;273;188
1000;2;1;4;0;236;74;81;99;0;273;116
1000;3;1;4;0;182;62;71;86;0;168;116
1000;2;1;4;0;236;56;71;64;0;210;188
1000;2;1;4;0;200;56;63;78;0;210;116
1000;2;1;4;0;182;74;81;99;0;168;145
1000;2;1;4;0;182;56;81;66;0;210;145
1000;2;1;4;0;236;62;63;72;0;168;145
1001;2;1;4;0;401;64;244;70;0;190;100
1001;2;1;4;0;401;64;236;82;0;247;162
1001;2;1;4;0;401;58;230;78;0;247;125
1001;3;1;4;0;315;58;230;78;0;152;162
1001;2;1;4;0;344;64;230;74;0;247;100
1001;3;1;4;0;344;58;236;66;0;152;125
1001;3;1;4;0;344;77;230;80;0;152;100
1001;3;1;4;0;401;77;236;86;0;152;162
1001;2;1;4;0;344;64;236;82;0;190;125
1002;2;1;4;0;219;48;195;48;0;143;70
1002;2;1;4;0;206;48;193;46;0;143;91
1002;3;1;4;0;245;48;197;52;0;143;56
1002;3;1;4;0;206;40;195;45;0;88;56
1002;2;1;4;0;245;36;195;38;0;110;91
1002;3;1;4;0;219;36;193;42;0;110;56
1002;3;1;4;0;206;48;197;52;0;88;70
1002;3;1;4;0;206;36;197;40;0;110;70
1002;2;1;4;0;245;40;193;43;0;88;70
1003;3;1;4;0;138;52;83;56;0;143;80
1003;3;1;4;0;124;52;80;53;0;143;104
1003;3;1;4;0;166;52;87;64;0;143;64
1003;3;1;4;0;124;43;83;54;0;88;64
1003;2;1;4;0;166;39;83;45;0;110;104
1003;3;1;4;0;138;39;80;52;0;110;64
1003;3;1;4;0;124;52;87;64;0;88;80
1003;3;1;4;0;124;39;87;46;0;110;80
1003;3;1;4;0;166;43;80;49;0;88;80
1004;2;1;5;0;287;79;232;82;0;234;105
1004;2;1;5;0;258;79;229;80;0;234;136
1004;2;1;5;0;344;79;236;91;0;234;84
1004;3;1;5;0;258;66;232;78;0;144;84
1004;2;1;5;0;344;59;232;66;0;180;136
1004;3;1;5;0;287;59;229;72;0;180;84
1004;3;1;5;0;258;79;236;91;0;144;105
1004;1;1;5;0;258;59;236;66;0;180;105
1004;3;1;5;0;344;66;229;72;0;144;105
1005;1;1;5;0;214;62;101;70;0;182;85
1005;1;1;5;0;194;62;95;66;0;182;110
1005;3;1;5;0;255;62;109;80;0;182;68
1005;3;1;5;0;194;52;101;70;0;112;68
1005;1;1;5;0;255;47;101;53;0;140;110
1005;1;1;5;0;214;47;95;66;0;140;68
1005;1;1;5;0;194;62;109;80;0;112;85
1005;1;1;5;0;194;47;109;56;0;140;85
1005;1;1;5;0;255;52;95;62;0;112;85
1006;2;1;5;0;144;50;89;54;0;143;70
1006;2;1;5;0;130;50;86;52;0;143;91
1006;3;1;5;0;172;50;93;62;0;143;56
1006;2;1;5;0;130;42;89;53;0;88;56
1006;2;1;5;0;172;38;89;43;0;110;91
1006;2;1;5;0;144;38;86;50;0;110;56
1006;2;1;5;0;130;50;93;62;0;88;70
1006;2;1;5;0;130;38;93;45;0;110;70
1006;2;1;5;0;172;42;86;48;0;88;70
1007;2;1;2;0;139;36;69;40;0;100;44
1007;2;1;2;0;139;36;65;46;0;130;71
1007;2;1;2;0;139;32;62;43;0;130;55
1007;2;1;2;0;110;32;62;43;0;80;71
1007;2;1;2;0;120;36;62;42;0;130;44
1007;2;1;2;0;120;32;65;38;0;80;55
1007;3;1;2;0;120;43;62;46;0;80;44
1007;3;1;2;0;139;43;65;48;0;80;71
1007;2;1;2;0;120;36;65;46;0;100;55
1008;2;1;2;0;218;52;128;52;0;180;95
1008;1;1;2;0;170;39;131;43;0;234;76
1008;2;1;2;0;218;39;135;43;0;144;76
1008;2;1;2;0;186;39;135;43;0;234;123
1008;2;1;2;0;186;43;135;45;0;144;123
1008;2;1;2;0;170;43;135;45;0;234;95
1008;2;1;2;0;170;52;131;53;0;180;76
1008;2;1;2;0;170;43;128;46;0;180;123
1008;2;1;2;0;186;52;135;57;0;180;123
1009;2;1;2;0;193;62;50;66;0;170;130
1009;2;1;2;0;150;47;56;53;0;221;104
1009;3;1;2;0;193;47;64;57;0;136;104
1009;2;1;2;0;164;47;64;57;0;221;169
1009;2;1;2;0;164;52;64;57;0;136;169
1009;2;1;2;0;150;52;64;57;0;221;130
1009;2;1;2;0;150;62;56;70;0;170;104
1009;2;1;2;0;150;52;50;62;0;170;169
1009;2;1;2;0;164;62;64;82;0;170;169
1010;3;1;2;0;374;77;209;80;0;180;130
1010;2;1;2;0;298;58;215;64;0;234;104
1010;3;1;2;0;374;58;223;66;0;144;104
1010;2;1;2;0;323;58;223;66;0;234;169
1010;3;1;2;0;323;64;223;70;0;144;169
1010;2;1;2;0;298;64;223;70;0;234;130
1010;3;1;2;0;298;77;215;82;0;180;104
1010;2;1;2;0;298;64;209;72;0;180;169
1010;3;1;2;0;323;77;223;94;0;180;169
1011;3;1;2;0;182;43;101;48;0;90;40
1011;2;1;2;0;182;43;97;56;0;117;65
1011;3;1;2;0;182;39;94;52;0;117;50
1011;3;1;2;0;137;39;94;52;0;72;65
1011;3;1;2;0;152;43;94;49;0;117;40
1011;3;1;2;0;152;39;97;45;0;72;50
1011;3;1;2;0;152;52;94;53;0;72;40
1011;3;1;2;0;182;52;97;56;0;72;65
1011;3;1;2;0;152;43;97;56;0;90;50
1012;2;1;2;0;206;59;120;62;0;140;95
1012;2;1;2;0;157;44;123;49;0;182;76
1012;3;1;2;0;206;44;127;50;0;112;76
1012;2;1;2;0;173;44;127;50;0;182;123
1012;3;1;2;0;173;49;127;53;0;112;123
1012;2;1;2;0;157;49;127;53;0;182;95
1012;2;1;2;0;157;59;123;64;0;140;76
1012;2;1;2;0;157;49;120;54;0;140;123
1012;2;1;2;0;173;59;127;70;0;140;123
1013;3;1;3;0;154;42;79;46;0;90;44
1013;3;1;3;0;154;42;75;53;0;117;71
1013;3;1;3;0;154;38;72;50;0;117;55
1013;3;1;3;0;118;38;72;50;0;72;71
1013;3;1;3;0;130;42;72;48;0;117;44
1013;3;1;3;0;130;38;75;43;0;72;55
1013;3;1;3;0;130;50;72;52;0;72;44
1013;3;1;3;0;154;50;75;53;0;72;71
1013;3;1;3;0;130;42;75;53;0;90;55
1014;3;1;4;0;302;84;139;86;0;210;135
1014;3;1;4;0;229;63;145;70;0;273;108
1014;3;1;4;0;302;63;153;72;0;168;108
1014;3;1;4;0;253;63;153;72;0;273;175
1014;3;1;4;0;253;70;153;74;0;168;175
1014;3;1;4;0;229;70;153;74;0;273;135
1014;3;1;4;0;229;84;145;91;0;210;108
1014;3;1;4;0;229;70;139;78;0;210;175
1014;3;1;4;0;253;84;153;102;0;210;175
1015;2;1;2;0;207;54;152;56;0;156;80
1015;2;1;2;0;192;54;149;54;0;156;104
1015;3;1;2;0;236;54;156;62;0;156;64
1015;3;1;2;0;192;45;152;53;0;96;64
1015;2;1;2;0;236;40;152;45;0;120;104
1015;3;1;2;0;207;40;149;50;0;120;64
1015;3;1;2;0;192;54;156;62;0;96;80
1015;2;1;2;0;192;40;156;46;0;120;80
1015;3;1;2;0;236;45;149;49;0;96;80
1016;2;1;3;0;292;77;71;82;0;220;130
1016;2;1;3;0;224;58;80;66;0;286;104
1016;3;1;3;0;292;58;92;72;0;176;104
1016;2;1;3;0;247;58;92;72;0;286;169
1016;3;1;3;0;247;64;92;72;0;176;169
1016;2;1;3;0;224;64;92;72;0;286;130
1016;2;1;3;0;224;77;80;88;0;220;104
1016;2;1;3;0;224;64;71;78;0;220;169
1016;2;1;3;0;247;77;92;105;0;220;169
1017;1;0;3;0;200;74;71;82;0;273;145
1017;2;0;3;0;182;74;63;78;0;273;188
1017;1;0;3;0;236;74;81;99;0;273;116
1017;1;0;3;0;182;62;71;86;0;168;116
1017;2;0;3;0;236;56;71;64;0;210;188
1017;2;0;3;0;200;56;63;78;0;210;116
1017;1;0;3;0;182;74;81;99;0;168;145
1017;2;0;3;0;182;56;81;66;0;210;145
1017;2;0;3;0;236;62;63;72;0;168;145
1018;3;0;4;0;103;25;38;29;0;70;32
1018;2;0;4;0;103;25;34;38;0;91;52
1018;2;0;4;0;103;22;31;34;0;91;40
1018;2;0;4;0;82;22;31;34;0;56;52
1018;3;0;4;0;89;25;31;32;0;91;32
1018;2;0;4;0;89;22;34;26;0;56;40
1018;2;0;4;0;89;30;31;34;0;56;32
1018;1;0;4;0;103;30;34;38;0;56;52
1018;2;0;4;0;89;25;34;38;0;70;40
1019;2;0;2;0;106;42;34;46;0;90;60
1019;2;0;2;0;85;31;37;38;0;117;48
1019;2;0;2;0;106;31;41;40;0;72;48
1019;2;0;2;0;92;31;41;40;0;117;78
1019;2;0;2;0;92;35;41;42;0;72;78
1019;2;0;2;0;85;35;41;42;0;117;60
1019;2;0;2;0;85;42;37;49;0;90;48
1019;2;0;2;0;85;35;34;43;0;90;78
1019;2;0;2;0;92;42;41;56;0;90;78
1020;3;1;4;0;419;74;234;82;0;240;120
1020;2;1;4;0;419;74;224;99;0;312;195
1020;2;1;4;0;419;67;216;91;0;312;150
1020;3;1;4;0;320;67;216;91;0;192;195
1020;2;1;4;0;353;74;216;88;0;312;120
1020;3;1;4;0;353;67;224;78;0;192;150
1020;3;1;4;0;353;89;216;97;0;192;120
1020;3;1;4;0;419;89;224;102;0;192;195
1020;3;1;4;0;353;74;224;99;0;240;150
1021;2;1;3;0;141;48;61;50;0;130;80
1021;2;1;3;0;108;36;64;42;0;169;64
1021;3;1;3;0;141;36;68;45;0;104;64
1021;1;1;3;0;119;36;68;45;0;169;104
1021;2;1;3;0;119;40;68;45;0;104;104
1021;2;1;3;0;108;40;68;45;0;169;80
1021;3;1;3;0;108;48;64;53;0;130;64
1021;2;1;3;0;108;40;61;48;0;130;104
1021;1;1;3;0;119;48;68;62;0;130;104
1022;3;0;2;0;106;84;34;91;0;80;50
1022;2;0;2;0;85;63;37;76;0;104;40
1022;3;0;2;0;106;63;41;80;0;64;40
1022;2;0;2;0;92;63;41;80;0;104;65
1022;3;0;2;0;92;70;41;83;0;64;65
1022;3;0;2;0;85;70;41;83;0;104;50
1022;3;0;2;0;85;84;37;98;0;80;40
1022;2;0;2;0;85;70;34;86;0;80;65
1022;3;0;2;0;92;84;41;111;0;80;65
1023;2;0;2;0;236;148;63;156;0;210;150
1023;2;0;2;0;182;111;71;128;0;273;120
1023;3;0;2;0;236;111;81;132;0;168;120
1023;2;0;2;0;200;111;81;132;0;273;195
1023;2;0;2;0;200;123;81;139;0;168;195
1023;2;0;2;0;182;123;81;139;0;273;150
1023;3;0;2;0;182;148;71;165;0;210;120
1023;2;0;2;0;182;123;63;144;0;210;195
1023;2;0;2;0;200;148;81;198;0;210;195
1024;2;0;2;0;146;80;55;90;0;110;52
1024;2;0;2;0;146;80;49;106;0;143;84
1024;2;0;2;0;146;72;44;99;0;143;65
1024;3;0;2;0;114;72;44;99;0;88;84
1024;2;0;2;0;125;80;44;91;0;143;52
1024;3;0;2;0;125;72;49;83;0;88;65
1024;2;0;2;0;125;96;44;99;0;88;52
1024;3;0;2;0;146;96;49;106;0;88;84
1024;3;0;2;0;125;80;49;106;0;110;65
1025;3;0;2;0;120;76;90;83;0;90;55
1025;1;0;2;0;95;57;92;63;0;117;44
1025;3;0;2;0;120;57;94;65;0;72;44
1025;1;0;2;0;103;57;94;65;0;117;71
1025;3;0;2;0;103;63;94;70;0;72;71
1025;1;0;2;0;95;63;94;70;0;117;55
1025;3;0;2;0;95;76;92;83;0;90;44
1025;3;0;2;0;95;63;90;71;0;90;71
1025;3;0;2;0;103;76;94;91;0;90;71
1026;2;0;2;0;120;76;49;86;0;90;40
1026;3;0;2;0;120;76;45;103;0;117;65
1026;2;0;2;0;120;68;42;95;0;117;50
1026;1;0;2;0;90;68;42;95;0;72;65
1026;3;0;2;0;100;76;42;91;0;117;40
1026;3;0;2;0;100;68;45;80;0;72;50
1026;2;0;2;0;100;91;42;98;0;72;40
1026;2;0;2;0;120;91;45;103;0;72;65
1026;3;0;2;0;100;76;45;103;0;90;50
1027;2;0;2;0;188;133;80;149;0;208;105
1027;2;0;2;0;170;133;74;144;0;208;136
1027;2;0;2;0;224;133;88;172;0;208;84
1027;3;0;2;0;170;111;80;149;0;128;84
1027;2;0;2;0;224;100;80;114;0;160;136
1027;2;0;2;0;188;100;74;139;0;160;84
1027;3;0;2;0;170;133;88;172;0;128;105
1027;2;0;2;0;170;100;88;123;0;160;105
1027;2;0;2;0;224;111;74;132;0;128;105
1028;3;0;2;0;54;40;30;50;0;52;30
1028;2;0;2;0;51;40;28;45;0;52;39
1028;3;0;2;0;61;40;32;62;0;52;24
1028;3;0;2;0;51;33;30;52;0;32;24
1028;2;0;2;0;61;30;30;37;0;40;39
1028;3;0;2;0;54;30;28;45;0;40;24
1028;3;0;2;0;51;40;32;62;0;32;30
1028;3;0;2;0;51;30;32;38;0;40;30
1028;3;0;2;0;61;33;28;42;0;32;30
1029;3;0;3;0;200;148;71;165;0;273;115
1029;1;0;3;0;182;148;63;156;0;273;149
1029;3;0;3;0;236;148;81;198;0;273;92
1029;3;0;3;0;182;123;71;172;0;168;92
1029;2;0;3;0;236;111;71;128;0;210;149
1029;1;0;3;0;200;111;63;156;0;210;92
1029;3;0;3;0;182;148;81;198;0;168;115
1029;2;0;3;0;182;111;81;132;0;210;115
1029;2;0;3;0;236;123;63;144;0;168;115
1030;2;0;4;0;197;137;89;156;0;273;110
1030;2;0;4;0;177;137;83;149;0;273;143
1030;3;0;4;0;236;137;97;182;0;273;88
1030;3;0;4;0;177;114;89;156;0;168;88
1030;2;0;4;0;236;103;89;123;0;210;143
1030;3;0;4;0;197;103;83;144;0;210;88
1030;3;0;4;0;177;137;97;182;0;168;110
1030;2;0;4;0;177;103;97;128;0;210;110
1030;2;0;4;0;236;114;83;139;0;168;110
1031;3;0;4;0;392;158;222;165;0;190;105
1031;3;0;4;0;305;119;228;132;0;247;84
1031;3;0;4;0;392;119;236;139;0;152;84
1031;3;0;4;0;334;119;236;139;0;247;136
1031;3;0;4;0;334;132;236;144;0;152;136
1031;3;0;4;0;305;132;236;144;0;247;105
1031;3;0;4;0;305;158;228;172;0;190;84
1031;3;0;4;0;305;132;222;149;0;190;136
1031;3;0;4;0;334;158;236;198;0;190;136
1032;2;0;4;0;227;114;93;128;0;180;96
1032;2;0;4;0;227;114;85;156;0;234;156
1032;2;0;4;0;227;103;79;144;0;234;120
1032;2;0;4;0;176;103;79;144;0;144;156
1032;2;0;4;0;193;114;79;139;0;234;96
1032;2;0;4;0;193;103;85;123;0;144;120
1032;2;0;4;0;193;137;79;149;0;144;96
1032;2;0;4;0;227;137;85;156;0;144;156
1032;2;0;4;0;193;114;85;156;0;180;120
1033;3;0;4;0;295;124;174;128;0;170;100
1033;3;0;4;0;235;93;179;106;0;221;80
1033;3;0;4;0;295;93;185;108;0;136;80
1033;3;0;4;0;255;93;185;108;0;221;130
1033;3;0;4;0;255;103;185;114;0;136;130
1033;3;0;4;0;235;103;185;114;0;221;100
1033;3;0;4;0;235;124;179;132;0;170;80
1033;3;0;4;0;235;103;174;116;0;170;130
1033;3;0;4;0;255;124;185;149;0;170;130
1034;3;0;5;0;157;96;55;99;0;110;70
1034;3;0;5;0;125;72;60;83;0;143;56
1034;3;0;5;0;157;72;66;90;0;88;56
1034;2;0;5;0;136;72;66;90;0;143;91
1034;3;0;5;0;136;80;66;90;0;88;91
1034;3;0;5;0;125;80;66;90;0;143;70
1034;3;0;5;0;125;96;60;106;0;110;56
1034;3;0;5;0;125;80;55;95;0;110;91
1034;3;0;5;0;136;96;66;123;0;110;91
1035;3;0;2;0;106;43;43;52;0;60;32
1035;2;0;2;0;106;43;39;68;0;78;52
1035;2;0;2;0;106;39;36;62;0;78;40
1035;3;0;2;0;85;39;36;62;0;48;52
1035;3;0;2;0;92;43;36;57;0;78;32
1035;2;0;2;0;92;39;39;48;0;48;40
1035;3;0;2;0;92;52;36;62;0;48;32
1035;3;0;2;0;106;52;39;65;0;48;52
1035;3;0;2;0;92;43;39;68;0;60;40
1036;2;0;2;0;371;179;119;194;0;250;165
1036;2;0;2;0;292;134;130;156;0;325;132
1036;3;0;2;0;371;134;144;165;0;200;132
1036;2;0;2;0;318;134;144;165;0;325;214
1036;2;0;2;0;318;149;144;165;0;200;214
1036;2;0;2;0;292;149;144;165;0;325;165
1036;3;0;2;0;292;179;130;210;0;250;132
1036;2;0;2;0;292;149;119;177;0;250;214
1036;3;0;2;0;318;179;144;248;0;250;214
1037;2;0;2;0;283;133;162;139;0;190;125
1037;2;0;2;0;223;100;167;114;0;247;100
1037;3;0;2;0;283;100;173;116;0;152;100
1037;2;0;2;0;243;100;173;116;0;247;162
1037;3;0;2;0;243;111;173;123;0;152;162
1037;2;0;2;0;223;111;173;123;0;247;125
1037;3;0;2;0;223;133;167;144;0;190;100
1037;2;0;2;0;223;111;162;128;0;190;162
1037;3;0;2;0;243;133;173;161;0;190;162
1038;2;0;2;0;326;173;106;194;0;260;155
1038;2;0;2;0;249;130;117;156;0;338;124
1038;2;0;2;0;326;130;131;165;0;208;124
1038;2;0;2;0;275;130;131;165;0;338;201
1038;2;0;2;0;275;144;131;165;0;208;201
1038;2;0;2;0;249;144;131;165;0;338;155
1038;2;0;2;0;249;173;117;210;0;260;124
1038;2;0;2;0;249;144;106;177;0;260;201
1038;2;0;2;0;275;173;131;248;0;260;201
1039;3;0;2;0;111;50;78;57;0;50;25
1039;3;0;2;0;101;38;80;42;0;65;20
1039;3;0;2;0;111;38;82;45;0;40;20
1039;2;0;2;0;104;38;82;45;0;65;32
1039;3;0;2;0;104;42;82;48;0;40;32
1039;2;0;2;0;101;42;82;48;0;65;25
1039;3;0;2;0;101;50;80;58;0;50;20
1039;3;0;2;0;101;42;78;50;0;50;32
1039;3;0;2;0;104;50;82;70;0;50;32
1040;2;0;2;0;392;187;131;205;0;290;175
1040;2;0;2;0;299;140;142;161;0;377;140
1040;3;0;2;0;392;140;156;172;0;232;140
1040;2;0;2;0;330;140;156;172;0;377;227
1040;2;0;2;0;330;156;156;177;0;232;227
1040;2;0;2;0;299;156;156;177;0;377;175
1040;3;0;2;0;299;187;142;215;0;290;140
1040;3;0;2;0;299;156;131;189;0;290;227
1040;3;0;2;0;330;187;156;253;0;290;227
1041;3;0;2;0;159;103;80;106;0;110;65
1041;2;0;2;0;128;77;83;86;0;143;52
1041;3;0;2;0;159;77;87;91;0;88;52
1041;2;0;2;0;138;77;87;91;0;143;84
1041;3;0;2;0;138;86;87;91;0;88;84
1041;2;0;2;0;128;86;87;91;0;143;65
1041;3;0;2;0;128;103;83;108;0;110;52
1041;3;0;2;0;128;86;80;98;0;110;84
1041;3;0;2;0;138;103;87;123;0;110;84
1042;3;0;3;0;108;82;97;86;0;130;60
1042;2;0;3;0;98;82;95;86;0;130;78
1042;3;0;3;0;128;82;99;95;0;130;48
1042;3;0;3;0;98;68;97;83;0;80;48
1042;2;0;3;0;128;61;97;65;0;100;78
1042;3;0;3;0;108;61;95;76;0;100;48
1042;3;0;3;0;98;82;99;95;0;80;60
1042;3;0;3;0;98;61;99;70;0;100;60
1042;3;0;3;0;128;68;95;76;0;80;60
1043;3;0;4;0;492;206;275;215;0;280;155
1043;2;0;4;0;372;155;283;172;0;364;124
1043;3;0;4;0;492;155;293;177;0;224;124
1043;2;0;4;0;412;155;293;177;0;364;201
1043;3;0;4;0;412;172;293;189;0;224;201
1043;2;0;4;0;372;172;293;189;0;364;155
1043;3;0;4;0;372;206;283;227;0;280;124
1043;2;0;4;0;372;172;275;194;0;280;201
1043;3;0;4;0;412;206;293;253;0;280;201
1044;3;0;4;0;103;50;38;58;0;70;28
1044;1;0;4;0;103;50;34;76;0;91;45
1044;3;0;4;0;103;45;31;68;0;91;35
1044;3;0;4;0;82;45;31;68;0;56;45
1044;3;0;4;0;89;50;31;63;0;91;28
1044;3;0;4;0;89;45;34;52;0;56;35
1044;3;0;4;0;89;60;31;68;0;56;28
1044;3;0;4;0;103;60;34;76;0;56;45
1044;3;0;4;0;89;50;34;76;0;70;35
1045;3;0;4;0;125;96;49;106;0;143;70
1045;3;0;4;0;114;96;44;99;0;143;91
1045;3;0;4;0;146;96;55;123;0;143;56
1045;3;0;4;0;114;80;49;106;0;88;56
1045;3;0;4;0;146;72;49;83;0;110;91
1045;3;0;4;0;125;72;44;99;0;110;56
1045;3;0;4;0;114;96;55;123;0;88;70
1045;3;0;4;0;114;72;55;86;0;110;70
1045;3;0;4;0;146;80;44;91;0;88;70
1046;3;0;4;0;171;103;101;108;0;130;65
1046;3;0;4;0;135;77;104;90;0;169;52
1046;3;0;4;0;171;77;108;91;0;104;52
1046;2;0;4;0;147;77;108;91;0;169;84
1046;2;0;4;0;147;86;108;95;0;104;84
1046;3;0;4;0;135;86;108;95;0;169;65
1046;3;0;4;0;135;103;104;111;0;130;52
1046;2;0;4;0;135;86;101;99;0;130;84
1046;3;0;4;0;147;103;108;128;0;130;84
1047;2;0;4;0;185;108;73;111;0;140;75
1047;2;0;4;0;139;81;78;91;0;182;60
1047;2;0;4;0;185;81;84;98;0;112;60
1047;2;0;4;0;154;81;84;98;0;182;97
1047;2;0;4;0;154;90;84;99;0;112;97
1047;2;0;4;0;139;90;84;99;0;182;75
1047;2;0;4;0;139;108;78;116;0;140;60
1047;2;0;4;0;139;90;73;103;0;140;97
1047;2;0;4;0;154;108;84;132;0;140;97
1048;2;0;4;0;219;103;90;116;0;150;100
1048;3;0;4;0;219;103;82;144;0;195;162
1048;2;0;4;0;219;93;76;132;0;195;125
1048;1;0;4;0;176;93;76;132;0;120;162
1048;2;0;4;0;190;103;76;123;0;195;100
1048;2;0;4;0;190;93;82;108;0;120;125
1048;3;0;4;0;190;124;76;132;0;120;100
1048;3;0;4;0;219;124;82;144;0;120;162
1048;3;0;4;0;190;103;82;144;0;150;125
1049;3;0;5;0;312;148;154;156;0;180;120
1049;3;0;5;0;246;111;160;128;0;234;96
1049;3;0;5;0;312;111;168;132;0;144;96
1049;3;0;5;0;268;111;168;132;0;234;156
1049;3;0;5;0;268;123;168;139;0;144;156
1049;3;0;5;0;246;123;168;139;0;234;120
1049;3;0;5;0;246;148;160;165;0;180;96
1049;3;0;5;0;246;123;154;144;0;180;156
1049;3;0;5;0;268;148;168;189;0;180;156
1050;3;0;3;0;195;109;123;114;0;110;70
1050;3;0;3;0;156;82;126;95;0;143;56
1050;3;0;3;0;195;82;130;98;0;88;56
1050;3;0;3;0;169;82;130;98;0;143;91
1050;3;0;3;0;169;91;130;99;0;88;91
1050;3;0;3;0;156;91;130;99;0;143;70
1050;3;0;3;0;156;109;126;116;0;110;56
1050;3;0;3;0;156;91;123;103;0;110;91
1050;3;0;3;0;169;109;130;132;0;110;91
1051;2;0;3;0;334;144;136;172;0;260;112
1051;1;0;3;0;334;144;122;215;0;338;182
1051;1;0;3;0;334;130;111;194;0;338;140
1051;2;0;3;0;253;130;111;194;0;208;182
1051;2;0;3;0;280;144;111;182;0;338;112
1051;2;0;3;0;280;130;122;156;0;208;140
1051;3;0;3;0;280;173;111;198;0;208;112
1051;3;0;3;0;334;173;122;210;0;208;182
1051;3;0;3;0;280;144;122;215;0;260;140
1052;3;0;2;0;282;103;172;114;0;180;80
1052;2;0;2;0;282;103;166;132;0;234;130
1052;2;0;2;0;282;93;161;123;0;234;100
1052;3;0;2;0;222;93;161;123;0;144;130
1052;3;0;2;0;242;103;161;116;0;234;80
1052;3;0;2;0;242;93;166;106;0;144;100
1052;3;0;2;0;242;124;161;128;0;144;80
1052;3;0;2;0;282;124;166;132;0;144;130
1052;3;0;2;0;242;103;166;132;0;180;100
1053;2;0;3;0;125;96;49;106;0;143;75
1053;2;0;3;0;114;96;44;99;0;143;97
1053;3;0;3;0;146;96;55;123;0;143;60
1053;3;0;3;0;114;80;49;106;0;88;60
1053;2;0;3;0;146;72;49;83;0;110;97
1053;2;0;3;0;125;72;44;99;0;110;60
1053;3;0;3;0;114;96;55;123;0;88;75
1053;2;0;3;0;114;72;55;86;0;110;75
1053;3;0;3;0;146;80;44;91;0;88;75
1054;3;0;3;0;146;96;44;99;0;110;75
1054;2;0;3;0;114;72;49;83;0;143;60
1054;3;0;3;0;146;72;55;86;0;88;60
1054;2;0;3;0;125;72;55;86;0;143;97
1054;2;0;3;0;125;80;55;90;0;88;97
1054;2;0;3;0;114;80;55;90;0;143;75
1054;3;0;3;0;114;96;49;106;0;110;60
1054;2;0;3;0;114;80;44;91;0;110;97
1054;3;0;3;0;125;96;55;123;0;110;97
1055;3;0;3;0;230;127;112;128;0;180;105
1055;3;0;3;0;175;95;117;106;0;234;84
1055;3;0;3;0;230;95;123;108;0;144;84
1055;3;0;3;0;193;95;123;108;0;234;136
1055;3;0;3;0;193;106;123;114;0;144;136
1055;3;0;3;0;175;106;123;114;0;234;105
1055;3;0;3;0;175;127;117;132;0;180;84
1055;3;0;3;0;175;106;112;116;0;180;136
1055;3;0;3;0;193;127;123;149;0;180;136
1056;2;0;3;0;236;123;81;139;0;190;112
1056;2;0;3;0;236;123;71;172;0;247;182
1056;2;0;3;0;236;111;63;156;0;247;140
1056;3;0;3;0;182;111;63;156;0;152;182
1056;2;0;3;0;200;123;63;144;0;247;112
1056;3;0;3;0;200;111;71;128;0;152;140
1056;3;0;3;0;200;148;63;156;0;152;112
1056;2;0;3;0;236;148;71;165;0;152;182
1056;2;0;3;0;200;123;71;172;0;190;140
1057;3;0;4;0;142;62;103;65;0;80;36
1057;2;0;4;0;142;62;101;76;0;104;58
1057;3;0;4;0;142;56;99;70;0;104;45
1057;3;0;4;0;117;56;99;70;0;64;58
1057;3;0;4;0;125;62;99;70;0;104;36
1057;3;0;4;0;125;56;101;62;0;64;45
1057;3;0;4;0;125;74;99;80;0;64;36
1057;3;0;4;0;142;74;101;80;0;64;58
1057;3;0;4;0;125;62;101;76;0;80;45
1058;3;0;2;0;285;118;230;123;0;182;95
1058;2;0;2;0;270;118;227;116;0;182;123
1058;3;0;2;0;314;118;234;132;0;182;76
1058;3;0;2;0;270;98;230;114;0;112;76
1058;3;0;2;0;314;88;230;98;0;140;123
1058;3;0;2;0;285;88;227;106;0;140;76
1058;3;0;2;0;270;118;234;132;0;112;95
1058;3;0;2;0;270;88;234;98;0;140;95
1058;3;0;2;0;314;98;227;106;0;112;95
1059;2;0;2;0;164;119;88;132;0;208;110
1059;2;0;2;0;149;119;83;128;0;208;143
1059;2;0;2;0;195;119;94;144;0;208;88
1059;3;0;2;0;149;99;88;128;0;128;88
1059;2;0;2;0;195;89;88;103;0;160;143
1059;2;0;2;0;164;89;83;116;0;160;88
1059;3;0;2;0;149;119;94;144;0;128;110
1059;2;0;2;0;149;89;94;106;0;160;110
1059;3;0;2;0;195;99;83;114;0;128;110
1060;3;0;2;0;160;76;134;80;0;90;48
1060;2;0;2;0;160;76;132;90;0;117;78
1060;3;0;2;0;160;68;130;83;0;117;60
1060;2;0;2;0;135;68;130;83;0;72;78
